,point,cell,grid,lat,lon,z_score
935,4920566,1395,Fibonacci (6.25 km),48.39652633666992,11.479361534118652,0.4092124550046011
936,4920621,1359,Fibonacci (6.25 km),48.39724349975586,8.552338600158691,0.8636158140071969
937,4920710,1395,Fibonacci (6.25 km),48.39840316772461,10.36133861541748,1.0472176587925655
938,4920799,1395,Fibonacci (6.25 km),48.399559020996094,12.170337677001951,0.6296350886523432
939,4920854,1359,Fibonacci (6.25 km),48.40027618408203,9.243314743041992,0.7379766910133959
940,4920943,1395,Fibonacci (6.25 km),48.40143585205078,11.05231475830078,0.6552127961808715
941,4920998,1359,Fibonacci (6.25 km),48.40215301513672,8.12529182434082,1.2539268919767546
942,4921032,1395,Fibonacci (6.25 km),48.40259552001953,12.861313819885254,0.7570232721279683
943,4921087,1359,Fibonacci (6.25 km),48.4033088684082,9.934290885925291,0.8049226763674024
944,4921176,1395,Fibonacci (6.25 km),48.40446853637695,11.743290901184082,0.3729439165565029
945,4921231,1359,Fibonacci (6.25 km),48.40518569946289,8.816267967224121,0.5117169933441652
946,4921320,1395,Fibonacci (6.25 km),48.406341552734375,10.62526798248291,0.800945938203944
947,4921375,1359,Fibonacci (6.25 km),48.40705871582031,7.698245048522949,0.854804111989044
948,4921409,1395,Fibonacci (6.25 km),48.407501220703125,12.434267044067385,0.6859724165116828
949,4921464,1359,Fibonacci (6.25 km),48.40821838378906,9.507244110107422,0.48044499810639224
950,4921553,1395,Fibonacci (6.25 km),48.40937423706055,11.316244125366213,0.27553883260619216
951,4921608,1359,Fibonacci (6.25 km),48.41009140014648,8.38922119140625,1.1321710114691088
952,4921642,1395,Fibonacci (6.25 km),48.4105339050293,13.125243186950684,0.6799028382386647
953,4921697,1395,Fibonacci (6.25 km),48.411251068115234,10.19822120666504,1.0243769432584147
954,4921786,1395,Fibonacci (6.25 km),48.412410736083984,12.007220268249512,0.39721778682407566
955,4921841,1359,Fibonacci (6.25 km),48.413124084472656,9.08019733428955,0.7981528034400934
956,4921930,1395,Fibonacci (6.25 km),48.414283752441406,10.88919734954834,0.8571088121921041
957,4921985,1359,Fibonacci (6.25 km),48.415000915527344,7.962174415588379,1.3444365902812074
958,4922019,1395,Fibonacci (6.25 km),48.41544342041016,12.698196411132812,0.7909296256177991
959,4922074,1359,Fibonacci (6.25 km),48.416160583496094,9.771173477172852,0.5076618317780119
960,4922163,1395,Fibonacci (6.25 km),48.41731643676758,11.58017349243164,0.4519401367500248
961,4922218,1359,Fibonacci (6.25 km),48.41803359985352,8.65315055847168,0.7041574437750465
962,4922307,1395,Fibonacci (6.25 km),48.419193267822266,10.462150573730469,0.7492373324897896
963,4922396,1395,Fibonacci (6.25 km),48.420352935791016,12.27114963531494,0.6200429725168352
964,4922451,1359,Fibonacci (6.25 km),48.42107009887695,9.34412670135498,0.6206052248703755
965,4922540,1395,Fibonacci (6.25 km),48.42222595214844,11.15312671661377,0.6497324449378676
966,4922595,1359,Fibonacci (6.25 km),48.422943115234375,8.226103782653809,1.2503433810636975
967,4922629,1395,Fibonacci (6.25 km),48.42338562011719,12.962125778198242,0.7242800149458514
968,4922684,1395,Fibonacci (6.25 km),48.424102783203125,10.035103797912598,0.7559487916770679
969,4922773,1395,Fibonacci (6.25 km),48.42526245117188,11.84410285949707,0.4873247977453936
970,4922828,1359,Fibonacci (6.25 km),48.42597961425781,8.91707992553711,0.476084827298531
971,4922917,1395,Fibonacci (6.25 km),48.4271354675293,10.726079940795898,0.7830196743734094
972,4922972,1359,Fibonacci (6.25 km),48.427852630615234,7.7990570068359375,0.7827014693719568
973,4923006,1395,Fibonacci (6.25 km),48.42829513549805,12.535079002380373,0.6748178107798306
974,4923061,1359,Fibonacci (6.25 km),48.429012298583984,9.608057022094728,0.3524413020616672
975,4923150,1395,Fibonacci (6.25 km),48.430171966552734,11.4170560836792,0.3727993427650946
976,4923205,1359,Fibonacci (6.25 km),48.43088912963867,8.490033149719238,0.9563532050467678
977,4923239,1395,Fibonacci (6.25 km),48.43133163452149,13.226056098937988,0.9497453484594333
978,4923294,1395,Fibonacci (6.25 km),48.43204498291016,10.299033164978027,0.8659275165506203
979,4923383,1395,Fibonacci (6.25 km),48.433204650878906,12.1080322265625,0.6515172016071307
980,4923438,1359,Fibonacci (6.25 km),48.43392181396485,9.18100929260254,0.85156452922123
981,4923527,1395,Fibonacci (6.25 km),48.4350814819336,10.990009307861328,0.6063930819202376
982,4923582,1359,Fibonacci (6.25 km),48.43579864501953,8.062986373901367,1.3506184380537245
983,4923616,1395,Fibonacci (6.25 km),48.43624114990234,12.7990083694458,0.8149724018220669
984,4923671,1359,Fibonacci (6.25 km),48.43695831298828,9.871986389160156,0.5248507149975978
985,4923760,1395,Fibonacci (6.25 km),48.43811798095703,11.680985450744627,0.5318818847646715
986,4923815,1359,Fibonacci (6.25 km),48.4388313293457,8.753962516784668,0.633898922339932
987,4923904,1395,Fibonacci (6.25 km),48.43999099731445,10.562962532043455,0.7211445831848435
988,4923993,1395,Fibonacci (6.25 km),48.4411506652832,12.37196159362793,0.7313744841017484
989,4924048,1359,Fibonacci (6.25 km),48.44186782836914,9.444939613342283,0.5026230947677107
990,4924137,1395,Fibonacci (6.25 km),48.44302749633789,11.253938674926758,0.5317598517803072
991,4924192,1359,Fibonacci (6.25 km),48.44374465942383,8.326915740966797,1.2774389899658476
992,4924226,1395,Fibonacci (6.25 km),48.44418716430664,13.062938690185549,0.687408037616924
993,4924281,1395,Fibonacci (6.25 km),48.44490432739258,10.135915756225586,0.6589851488692119
994,4924370,1395,Fibonacci (6.25 km),48.44606399536133,11.94491481781006,0.3992282985565513
995,4924425,1359,Fibonacci (6.25 km),48.44678115844727,9.017891883850098,0.5342407348365538
996,4924514,1395,Fibonacci (6.25 km),48.447940826416016,10.826891899108888,0.7385039344762373
997,4924569,1359,Fibonacci (6.25 km),48.44865417480469,7.899868965148926,1.1855045114282614
998,4924603,1395,Fibonacci (6.25 km),48.449100494384766,12.63589096069336,0.6734552187246127
999,4924658,1359,Fibonacci (6.25 km),48.44981384277344,9.708868980407717,0.2820041945885408
1000,4924747,1395,Fibonacci (6.25 km),48.45097351074219,11.517868041992188,0.5712150842347244
1001,4924802,1359,Fibonacci (6.25 km),48.451690673828125,8.590845108032227,0.9589540706136569
1002,4924891,1395,Fibonacci (6.25 km),48.45285034179688,10.399845123291016,0.698584145563868
1003,4924980,1395,Fibonacci (6.25 km),48.454010009765625,12.208844184875488,0.6451297319738561
1004,4925035,1359,Fibonacci (6.25 km),48.45472717285156,9.281822204589844,0.5665071798452416
1005,4925124,1395,Fibonacci (6.25 km),48.45588684082031,11.090821266174316,0.5480333185727144
1006,4925179,1359,Fibonacci (6.25 km),48.45660400390625,8.163798332214355,1.215455959427228
1007,4925213,1395,Fibonacci (6.25 km),48.45704650878906,12.899821281433104,0.7235525145574754
1008,4925268,1359,Fibonacci (6.25 km),48.457763671875,9.972798347473145,0.5217355920206249
1009,4925357,1395,Fibonacci (6.25 km),48.45892333984375,11.781797409057615,0.46955119060096395
1010,4925412,1359,Fibonacci (6.25 km),48.45964050292969,8.854774475097656,0.4253457049090813
1011,4925501,1395,Fibonacci (6.25 km),48.46080017089844,10.663774490356444,0.7600952896235632
1012,4925556,1359,Fibonacci (6.25 km),48.461517333984375,7.736751556396484,0.9350347909713673
1013,4925590,1395,Fibonacci (6.25 km),48.46195983886719,12.472773551940918,0.7446843996218175
1014,4925645,1359,Fibonacci (6.25 km),48.462677001953125,9.545751571655272,0.36575025380450626
1015,4925734,1395,Fibonacci (6.25 km),48.46383666992188,11.354750633239746,0.48584719805769994
1016,4925789,1359,Fibonacci (6.25 km),48.46455383300781,8.427727699279785,1.03753549695321
1017,4925823,1395,Fibonacci (6.25 km),48.46499633789063,13.163750648498535,0.7643866617817591
1018,4925878,1395,Fibonacci (6.25 km),48.46571350097656,10.236727714538574,0.6643283155243553
1019,4925967,1395,Fibonacci (6.25 km),48.46687316894531,12.045726776123049,0.45551480390893356
1020,4926022,1359,Fibonacci (6.25 km),48.46759033203125,9.118704795837402,0.9334903813149549
1021,4926111,1395,Fibonacci (6.25 km),48.46875,10.927703857421877,0.684959712261538
1022,4926166,1359,Fibonacci (6.25 km),48.46946716308594,8.000680923461914,1.3175797313717825
1023,4926200,1395,Fibonacci (6.25 km),48.46990966796875,12.736703872680664,0.8073667374070544
1024,4926255,1359,Fibonacci (6.25 km),48.47062683105469,9.809680938720703,0.411385685803393
1025,4926344,1395,Fibonacci (6.25 km),48.47178649902344,11.618680000305176,0.6449201973830885
1026,4926399,1359,Fibonacci (6.25 km),48.472503662109375,8.691657066345215,0.7184657280434283
1027,4926488,1395,Fibonacci (6.25 km),48.473663330078125,10.500657081604004,0.6219174429942232
1028,4926577,1395,Fibonacci (6.25 km),48.47482299804688,12.309656143188477,0.7226351937821902
1029,4926632,1359,Fibonacci (6.25 km),48.47554016113281,9.382634162902832,0.522327039084789
1030,4926721,1395,Fibonacci (6.25 km),48.47669982910156,11.191633224487305,0.6231348472749577
1031,4926776,1359,Fibonacci (6.25 km),48.4774169921875,8.264610290527344,1.3759078716195043
1032,4926810,1395,Fibonacci (6.25 km),48.47786331176758,13.000633239746094,0.6987441497522388
1033,4926865,1395,Fibonacci (6.25 km),48.47857666015625,10.073610305786133,0.37495207224868377
1034,4926954,1395,Fibonacci (6.25 km),48.479740142822266,11.882609367370604,0.6278951879946251
1035,4927009,1359,Fibonacci (6.25 km),48.4804573059082,8.955587387084961,0.5783422945384243
1036,4927098,1395,Fibonacci (6.25 km),48.48161697387695,10.764586448669434,0.7113030981543708
1037,4927153,1359,Fibonacci (6.25 km),48.48233413696289,7.837563991546631,0.9821044746476092
1038,4927187,1395,Fibonacci (6.25 km),48.4827766418457,12.573586463928224,0.7675154740460179
1039,4927242,1359,Fibonacci (6.25 km),48.48349380493164,9.646563529968262,0.31699614593297365
1040,4927331,1395,Fibonacci (6.25 km),48.48465347290039,11.455562591552734,0.6057365175355157
1041,4927386,1359,Fibonacci (6.25 km),48.48537063598633,8.52854061126709,1.1609855119994312
1042,4927420,1395,Fibonacci (6.25 km),48.48581314086914,13.264562606811523,0.9569808762233248
1043,4927475,1395,Fibonacci (6.25 km),48.48653030395508,10.337539672851562,0.6694683244919395
1044,4927564,1395,Fibonacci (6.25 km),48.48768997192383,12.146539688110352,0.6459657013224323
1045,4927619,1359,Fibonacci (6.25 km),48.488407135009766,9.21951675415039,0.7696893423432862
1046,4927708,1395,Fibonacci (6.25 km),48.48957061767578,11.028515815734863,0.5544640423411548
1047,4927763,1359,Fibonacci (6.25 km),48.49028778076172,8.101492881774902,1.2627327485679543
1048,4927797,1395,Fibonacci (6.25 km),48.49073028564453,12.837515830993652,0.8626696119723953
1049,4927852,1359,Fibonacci (6.25 km),48.49144744873047,9.910492897033691,0.5331042361323124
1050,4927941,1395,Fibonacci (6.25 km),48.49260711669922,11.719491958618164,0.6763720601955763
1051,4927996,1359,Fibonacci (6.25 km),48.49332427978516,8.79246997833252,0.4938817985617289
1052,4928085,1395,Fibonacci (6.25 km),48.49448394775391,10.601469039916992,0.728316560300552
1053,4928174,1395,Fibonacci (6.25 km),48.49564743041992,12.41046905517578,0.7054173291110336
1054,4928229,1359,Fibonacci (6.25 km),48.49636459350586,9.48344612121582,0.4628302133291341
1055,4928318,1395,Fibonacci (6.25 km),48.49752426147461,11.292445182800291,0.7053382358024919
1056,4928373,1359,Fibonacci (6.25 km),48.49824142456055,8.365423202514648,1.2054755117388818
1057,4928407,1395,Fibonacci (6.25 km),48.49868392944336,13.101445198059082,0.7667238815070522
1058,4928462,1395,Fibonacci (6.25 km),48.4994010925293,10.17442226409912,0.48654174565593633
1059,4928551,1395,Fibonacci (6.25 km),48.50056076049805,11.98342227935791,0.620357688532563
1060,4928606,1359,Fibonacci (6.25 km),48.501277923583984,9.05639934539795,0.7031856348834084
1061,4928695,1395,Fibonacci (6.25 km),48.50244140625,10.865398406982422,0.5779228012894558
1062,4928750,1359,Fibonacci (6.25 km),48.50315856933594,7.938375949859619,1.436296507715322
1063,4928784,1395,Fibonacci (6.25 km),48.50360107421875,12.674398422241213,0.7863982046598958
1064,4928839,1359,Fibonacci (6.25 km),48.50431823730469,9.74737548828125,0.3536458665720963
1065,4928928,1395,Fibonacci (6.25 km),48.50547790527344,11.556374549865724,0.7261351812630789
1066,4928983,1359,Fibonacci (6.25 km),48.506195068359375,8.629352569580078,0.9338720769500537
1067,4929072,1395,Fibonacci (6.25 km),48.50735855102539,10.43835163116455,0.4918558547285464
1068,4929161,1395,Fibonacci (6.25 km),48.50851821899414,12.24735164642334,0.7648783686746592
1069,4929216,1359,Fibonacci (6.25 km),48.50923538208008,9.32032871246338,0.37752455492708675
1070,4929305,1395,Fibonacci (6.25 km),48.51039505004883,11.129327774047852,0.6145724134668272
1071,4929360,1359,Fibonacci (6.25 km),48.51111602783203,8.202305793762207,1.1371883962842935
1072,4929394,1395,Fibonacci (6.25 km),48.51155853271485,12.93832778930664,0.821208606645719
1073,4929449,1395,Fibonacci (6.25 km),48.51227569580078,10.01130485534668,0.4641741488674326
1074,4929538,1395,Fibonacci (6.25 km),48.51343536376953,11.820304870605469,0.6706496125004425
1075,4929593,1359,Fibonacci (6.25 km),48.51415252685547,8.893281936645508,0.5004328903744354
1076,4929682,1395,Fibonacci (6.25 km),48.51531600952149,10.70228099822998,0.6326616387855689
1077,4929737,1359,Fibonacci (6.25 km),48.51603317260742,7.775258541107178,1.258769611156801
1078,4929771,1395,Fibonacci (6.25 km),48.51647567749024,12.51128101348877,0.8655876719821342
1079,4929826,1359,Fibonacci (6.25 km),48.51719284057617,9.584258079528809,0.35462692424923703
1080,4929915,1395,Fibonacci (6.25 km),48.51835250854492,11.39325714111328,0.6378030128459359
1081,4929970,1359,Fibonacci (6.25 km),48.519073486328125,8.466235160827637,1.152586231919418
1082,4930004,1395,Fibonacci (6.25 km),48.51951599121094,13.20225715637207,0.8620752168289509
1083,4930059,1395,Fibonacci (6.25 km),48.52023315429688,10.27523422241211,0.41713504296146814
1084,4930148,1395,Fibonacci (6.25 km),48.521392822265625,12.084234237670898,0.647859428599919
1085,4930203,1359,Fibonacci (6.25 km),48.52210998535156,9.157211303710938,1.1142347894674478
1086,4930292,1395,Fibonacci (6.25 km),48.52327346801758,10.96621036529541,0.5651190171789398
1087,4930347,1359,Fibonacci (6.25 km),48.52399063110352,8.039188385009766,1.3606911191237578
1088,4930381,1395,Fibonacci (6.25 km),48.52443313598633,12.7752103805542,0.7639008322601757
1089,4930436,1359,Fibonacci (6.25 km),48.525150299072266,9.848187446594238,0.4524088156572789
1090,4930525,1395,Fibonacci (6.25 km),48.52631378173828,11.657187461853027,0.7576859345062675
1091,4930580,1359,Fibonacci (6.25 km),48.52703094482422,8.730164527893066,0.7724785380220089
1092,4930669,1395,Fibonacci (6.25 km),48.52819061279297,10.53916358947754,0.6301565107880489
1093,4930758,1395,Fibonacci (6.25 km),48.52935409545898,12.348163604736328,0.8284338286932966
1094,4930813,1359,Fibonacci (6.25 km),48.53007125854492,9.421140670776367,0.4634389115222407
1095,4930902,1395,Fibonacci (6.25 km),48.53123092651367,11.23013973236084,0.7391886931993289
1096,4930957,1359,Fibonacci (6.25 km),48.53195190429688,8.303117752075195,1.1545522976625942
1097,4930991,1395,Fibonacci (6.25 km),48.53239440917969,13.039139747619627,0.7676478665311931
1098,4931046,1395,Fibonacci (6.25 km),48.533111572265625,10.112116813659668,0.37275650622170997
1099,4931135,1395,Fibonacci (6.25 km),48.53427505493164,11.921116828918455,0.8211042167470347
1100,4931190,1359,Fibonacci (6.25 km),48.53499221801758,8.994093894958496,0.6919358272894276
1101,4931279,1395,Fibonacci (6.25 km),48.53615188598633,10.803092956542969,0.6932191528251377
1102,4931334,1359,Fibonacci (6.25 km),48.536869049072266,7.876070499420166,1.2601709704364237
1103,4931368,1395,Fibonacci (6.25 km),48.53731536865234,12.612092971801758,0.8063940538553949
1104,4931423,1359,Fibonacci (6.25 km),48.53803253173828,9.685070037841797,0.4617342483883438
1105,4931512,1395,Fibonacci (6.25 km),48.53919219970703,11.494070053100586,0.7501819865283212
1106,4931567,1359,Fibonacci (6.25 km),48.53991317749024,8.567047119140625,1.171527398243071
1107,4931601,1395,Fibonacci (6.25 km),48.54035568237305,13.30306911468506,0.9843387389384969
1108,4931656,1395,Fibonacci (6.25 km),48.54107284545898,10.376046180725098,0.3891673020453248
1109,4931745,1395,Fibonacci (6.25 km),48.542236328125,12.185046195983888,0.7401880400818646
1110,4931800,1359,Fibonacci (6.25 km),48.54295349121094,9.258023262023926,0.49449374588775724
1111,4931889,1395,Fibonacci (6.25 km),48.54411315917969,11.067023277282717,0.6207381538115556
1112,4931944,1359,Fibonacci (6.25 km),48.544830322265625,8.140000343322754,1.0837232373191503
1113,4931978,1395,Fibonacci (6.25 km),48.5452766418457,12.876022338867188,0.6075488698884305
1114,4932033,1359,Fibonacci (6.25 km),48.54599380493164,9.948999404907228,0.5803678058804346
1115,4932122,1395,Fibonacci (6.25 km),48.547157287597656,11.757999420166016,0.833833762052991
1116,4932177,1359,Fibonacci (6.25 km),48.5478744506836,8.830976486206055,0.75218030050423
1117,4932266,1395,Fibonacci (6.25 km),48.54903411865234,10.639975547790527,0.6429389675801332
1118,4932355,1395,Fibonacci (6.25 km),48.55019760131836,12.448975563049316,0.7659259240801165
1119,4932410,1359,Fibonacci (6.25 km),48.5509147644043,9.521952629089355,0.4637179644484372
1120,4932499,1395,Fibonacci (6.25 km),48.55207824707031,11.330952644348145,0.7182904484001911
1121,4932554,1359,Fibonacci (6.25 km),48.55279541015625,8.403929710388184,1.1574095427371098
1122,4932588,1395,Fibonacci (6.25 km),48.55323791503906,13.139951705932615,0.7733433191884891
1123,4932643,1395,Fibonacci (6.25 km),48.553958892822266,10.212928771972656,0.39070969466094296
1124,4932732,1395,Fibonacci (6.25 km),48.555118560791016,12.021928787231444,0.7692996065803323
1125,4932787,1359,Fibonacci (6.25 km),48.55583572387695,9.094905853271484,0.8954728179438931
1126,4932876,1395,Fibonacci (6.25 km),48.55699920654297,10.903905868530272,0.5718617479783622
1127,4932931,1359,Fibonacci (6.25 km),48.557716369628906,7.976882457733154,1.4094716153098175
1128,4932965,1395,Fibonacci (6.25 km),48.55816268920898,12.712904930114746,0.7929958236884691
1129,4933020,1359,Fibonacci (6.25 km),48.55887985229492,9.785881996154783,0.5334358274517802
1130,4933109,1395,Fibonacci (6.25 km),48.56003952026367,11.594882011413574,0.8094483606302152
1131,4933164,1359,Fibonacci (6.25 km),48.56076049804688,8.667859077453613,1.0292738951583367
1132,4933253,1395,Fibonacci (6.25 km),48.561920166015625,10.476858139038086,0.4372687657582439
1133,4933342,1395,Fibonacci (6.25 km),48.56308364868164,12.285858154296877,0.8507939834649649
1134,4933397,1359,Fibonacci (6.25 km),48.56380081176758,9.358835220336914,0.470721456408625
1135,4933486,1395,Fibonacci (6.25 km),48.5649642944336,11.167835235595703,0.7113361650654864
1136,4933541,1359,Fibonacci (6.25 km),48.56568145751953,8.240812301635742,1.117909842936046
1137,4933575,1395,Fibonacci (6.25 km),48.56612777709961,12.976834297180176,0.6352651029016516
1138,4933630,1395,Fibonacci (6.25 km),48.56684494018555,10.049811363220217,0.5136072906941006
1139,4933719,1395,Fibonacci (6.25 km),48.5680046081543,11.858811378479004,0.7321243693049139
1140,4933774,1359,Fibonacci (6.25 km),48.5687255859375,8.931788444519043,0.8219317971267079
1141,4933863,1395,Fibonacci (6.25 km),48.56988525390625,10.740788459777832,0.6412268869121229
1142,4933918,1359,Fibonacci (6.25 km),48.57060623168945,7.813765525817871,1.2456195302989748
1143,4933952,1395,Fibonacci (6.25 km),48.571048736572266,12.549787521362305,0.8636348824091349
1144,4934007,1359,Fibonacci (6.25 km),48.5717658996582,9.622764587402344,0.5110408531783006
1145,4934096,1395,Fibonacci (6.25 km),48.57292938232422,11.431764602661133,0.6970484810354776
1146,4934151,1359,Fibonacci (6.25 km),48.57364654541016,8.504741668701172,1.2066584006113132
1147,4934185,1395,Fibonacci (6.25 km),48.57409286499024,13.240763664245604,0.8504302240360182
1148,4934240,1395,Fibonacci (6.25 km),48.57481002807617,10.313740730285645,0.47374013297113465
1149,4934329,1395,Fibonacci (6.25 km),48.57597351074219,12.122740745544434,0.8373361047800699
1150,4934384,1359,Fibonacci (6.25 km),48.576690673828125,9.195717811584473,0.8118460920202097
1151,4934473,1395,Fibonacci (6.25 km),48.57785415649414,11.004717826843262,0.6425036648553325
1152,4934528,1359,Fibonacci (6.25 km),48.57857131958008,8.0776948928833,1.2096200262194887
1153,4934562,1395,Fibonacci (6.25 km),48.57901763916016,12.813716888427734,0.5513859668200478
1154,4934617,1359,Fibonacci (6.25 km),48.579734802246094,9.886693954467772,0.6493573527492514
1155,4934706,1395,Fibonacci (6.25 km),48.58089828491211,11.695693969726562,0.8892813330420559
1156,4934761,1359,Fibonacci (6.25 km),48.58161544799805,8.768671035766602,0.9859457481899743
1157,4934850,1395,Fibonacci (6.25 km),48.58277893066406,10.57767105102539,0.5412425159310692
1158,4934939,1395,Fibonacci (6.25 km),48.58394241333008,12.386670112609863,0.8476168380997025
1159,4934994,1359,Fibonacci (6.25 km),48.584659576416016,9.459647178649902,0.47844698724323864
1160,4935083,1395,Fibonacci (6.25 km),48.58582305908203,11.268647193908691,0.6999963106466361
1161,4935138,1359,Fibonacci (6.25 km),48.58654022216797,8.34162425994873,1.2119931286152432
1162,4935172,1395,Fibonacci (6.25 km),48.58698272705078,13.077646255493164,0.5885271437450882
1163,4935227,1395,Fibonacci (6.25 km),48.587703704833984,10.150623321533203,0.3604340579024685
1164,4935316,1395,Fibonacci (6.25 km),48.5888671875,11.959623336791992,0.9172580537152607
1165,4935371,1359,Fibonacci (6.25 km),48.58958435058594,9.032600402832031,0.9022877689146379
1166,4935460,1395,Fibonacci (6.25 km),48.59074783325195,10.84160041809082,0.5634546636160646
1167,4935515,1359,Fibonacci (6.25 km),48.59146499633789,7.914577484130859,1.2209491476736074
1168,4935549,1395,Fibonacci (6.25 km),48.59191131591797,12.650599479675291,0.6546673074807148
1169,4935604,1359,Fibonacci (6.25 km),48.59262847900391,9.723576545715332,0.5344221453101653
1170,4935693,1395,Fibonacci (6.25 km),48.59379196166992,11.53257656097412,0.8359356699750814
1171,4935748,1359,Fibonacci (6.25 km),48.59450912475586,8.60555362701416,1.0985728431486468
1172,4935782,1395,Fibonacci (6.25 km),48.59495544433594,13.341575622558594,0.7081367795515184
1173,4935837,1395,Fibonacci (6.25 km),48.59567260742188,10.41455364227295,0.3316030120443348
1174,4935926,1395,Fibonacci (6.25 km),48.59683609008789,12.223552703857422,0.7771933814069213
1175,4935981,1359,Fibonacci (6.25 km),48.59755325317383,9.29652976989746,0.4579627874392809
1176,4936070,1395,Fibonacci (6.25 km),48.59871673583984,11.10552978515625,0.7452468797436816
1177,4936125,1359,Fibonacci (6.25 km),48.59943389892578,8.178506851196289,1.0917683707091348
1178,4936159,1395,Fibonacci (6.25 km),48.59988021850586,12.914528846740724,0.4614353027942947
1179,4936214,1359,Fibonacci (6.25 km),48.6005973815918,9.987506866455078,0.574877541600169
1180,4936303,1395,Fibonacci (6.25 km),48.60176086425781,11.79650592803955,0.8072421062136987
1181,4936358,1359,Fibonacci (6.25 km),48.602481842041016,8.86948299407959,0.9513617482090765
1182,4936447,1395,Fibonacci (6.25 km),48.60364532470703,10.67848300933838,0.5740723868445625
1183,4936536,1395,Fibonacci (6.25 km),48.60480499267578,12.487482070922852,0.7888406933528017
1184,4936591,1359,Fibonacci (6.25 km),48.60552597045898,9.56045913696289,0.39588230551671294
1185,4936680,1395,Fibonacci (6.25 km),48.606689453125,11.36945915222168,0.8326129799402615
1186,4936735,1359,Fibonacci (6.25 km),48.60740661621094,8.442436218261719,1.396828601060286
1187,4936769,1395,Fibonacci (6.25 km),48.607852935791016,13.178458213806152,0.7643363080990919
1188,4936824,1395,Fibonacci (6.25 km),48.60857009887695,10.251436233520508,0.47427239853093056
1189,4936913,1395,Fibonacci (6.25 km),48.60973358154297,12.06043529510498,0.7760726858559445
1190,4936968,1359,Fibonacci (6.25 km),48.610450744628906,9.13341236114502,0.6645052822596259
1191,4937057,1395,Fibonacci (6.25 km),48.61161422729492,10.942412376403809,0.6720376515782176
1192,4937112,1359,Fibonacci (6.25 km),48.612335205078125,8.015389442443848,1.3225907454144705
1193,4937146,1395,Fibonacci (6.25 km),48.61277770996094,12.75141143798828,0.43476961977703293
1194,4937201,1359,Fibonacci (6.25 km),48.61349868774414,9.824389457702637,0.6022028101595969
1195,4937290,1395,Fibonacci (6.25 km),48.61466217041016,11.63338851928711,0.8050081668077372
1196,4937345,1359,Fibonacci (6.25 km),48.615379333496094,8.706365585327148,1.1899312253745908
1197,4937434,1395,Fibonacci (6.25 km),48.61654281616211,10.515365600585938,0.42075128647223164
1198,4937523,1395,Fibonacci (6.25 km),48.617706298828125,12.32436466217041,0.7426530253391063
1199,4937578,1359,Fibonacci (6.25 km),48.61842727661133,9.39734172821045,0.45864478084882027
1200,4937667,1395,Fibonacci (6.25 km),48.61958694458008,11.206341743469238,0.7697640684008312
1201,4937722,1359,Fibonacci (6.25 km),48.62030792236328,8.279318809509277,1.110551100706261
1202,4937756,1395,Fibonacci (6.25 km),48.620750427246094,13.015340805053713,0.5637825112393111
1203,4937811,1395,Fibonacci (6.25 km),48.6214714050293,10.088318824768066,0.445119600418497
1204,4937900,1395,Fibonacci (6.25 km),48.62263488769531,11.89731788635254,0.9427536758256813
1205,4937955,1359,Fibonacci (6.25 km),48.62335205078125,8.970294952392578,0.9535227580472586
1206,4938044,1395,Fibonacci (6.25 km),48.62451553344727,10.779294967651367,0.4795033896385958
1207,4938099,1359,Fibonacci (6.25 km),48.62523651123047,7.852272033691406,1.1540555441614748
1208,4938133,1395,Fibonacci (6.25 km),48.62567901611328,12.58829402923584,0.6504283679856558
1209,4938188,1359,Fibonacci (6.25 km),48.62639999389648,9.661272048950195,0.6479107112406621
1210,4938277,1395,Fibonacci (6.25 km),48.6275634765625,11.470271110534668,0.8204315567501684
1211,4938332,1359,Fibonacci (6.25 km),48.62828063964844,8.543248176574707,1.3377213948714524
1212,4938366,1395,Fibonacci (6.25 km),48.62872695922852,13.279271125793455,0.7587791552312255
1213,4938421,1395,Fibonacci (6.25 km),48.62944793701172,10.352248191833496,0.3623571378658921
1214,4938510,1395,Fibonacci (6.25 km),48.63061141967773,12.161247253417969,0.7394832829561038
1215,4938565,1359,Fibonacci (6.25 km),48.63132858276367,9.234224319458008,0.6818198286946855
1216,4938654,1395,Fibonacci (6.25 km),48.63249206542969,11.043224334716797,0.6596096180796261
1217,4938709,1359,Fibonacci (6.25 km),48.63321304321289,8.116201400756836,1.2142835949695914
1218,4938743,1395,Fibonacci (6.25 km),48.6336555480957,12.85222339630127,0.3185600530846874
1219,4938798,1359,Fibonacci (6.25 km),48.634376525878906,9.925201416015623,0.7053660949243614
1220,4938887,1395,Fibonacci (6.25 km),48.63554000854492,11.734200477600098,1.0138948780588566
1221,4938942,1359,Fibonacci (6.25 km),48.63625717163086,8.807177543640137,1.1411805364107284
1222,4939031,1395,Fibonacci (6.25 km),48.63742065429688,10.616177558898926,0.43240355474086695
1223,4939120,1395,Fibonacci (6.25 km),48.63858413696289,12.425176620483398,0.8259207469616041
1224,4939175,1359,Fibonacci (6.25 km),48.639305114746094,9.498154640197754,0.6519560882623863
1225,4939264,1395,Fibonacci (6.25 km),48.64046859741211,11.307153701782228,0.8247824920098427
1226,4939319,1359,Fibonacci (6.25 km),48.64118957519531,8.380130767822266,1.4085517743251885
1227,4939353,1395,Fibonacci (6.25 km),48.641632080078125,13.116153717041016,0.5530679906581963
